TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily,Soil_3in_Avg,Soil_6in_Avg,Soil_12in_Avg,Soil_48in_Avg,Soil_3in_Max,Soil_6in_Max,Soil_12in_Max,Soil_48in_Max,Soil_3in_Min,Soil_6in_Min,Soil_12in_Min,Soil_48in_Min,VW_TmpF_3in_Avg,VW_TmpF_6in_Avg,VW_TmpF_18in_Avg,VW_TmpF_24in_Avg,VW_3in_Avg,Cond_3in_Avg,VW_6in_Avg,Cond_6in_Avg,VW_18in_Avg,Cond_18in_Avg,VW_24in_Avg,Cond_24in_Avg,VW_TmpF_3in_Max,VW_TmpF_6in_Max,VW_TmpF_18in_Max,VW_TmpF_24in_Max,VW_3in_Max,Cond_3in_Max,VW_6in_Max,Cond_6in_Max,VW_18in_Max,Cond_18in_Max,VW_24in_Max,Cond_24in_Max,VW_TmpF_3in_Min,VW_TmpF_6in_Min,VW_TmpF_18in_Min,VW_TmpF_24in_Min,VW_3in_Min,Cond_3in_Min,VW_6in_Min,Cond_6in_Min,VW_18in_Min,Cond_18in_Min,VW_24in_Min,Cond_24in_Min
8/20/2023 23:59,864,12.63,0,8.95,73.7,8/20/2023 15:10,53.17,8/20/2023 4:44,63.42,96.7,8/20/2023 4:51,54.42,8/20/2023 16:03,77.72,13.71,8/20/2023 11:13,0,8/20/2023 3:36,3.531,101.9,N,482.7081,24.18197,0.134,0.158,13.43,,69.81,68.68,62.77,,71.56,69.14,62.96,,68.5,68.2,62.6,69.43,67.55,64.49,65.34,20.92,0.108,20.47,0.095,5.083,0.017,7.398,0.028,71.55,68.88,64.64,65.51,21.39,0.116,20.97,0.101,5.2,0.019,7.55,0.029,67.94,66.64,64.17,65,20.46,0.104,19.89,0.089,4.91,0.015,7.23,0.027
8/21/2023 23:59,865,12.62,0,8.95,79.51,8/21/2023 15:12,53.25,8/21/2023 3:17,66.45,98.9,8/21/2023 5:14,63.84,8/21/2023 12:34,81.9,16.54,8/21/2023 13:16,0,8/21/2023 0:00,5.325,72.25,ENE,395.1438,23.71546,0.129,0.157,16.38,,68.82,68.16,62.77,,70.07,68.8,62.93,,67.37,67.6,62.58,68.57,66.75,64.59,65.25,20.13,0.1,19.53,0.086,4.893,0.016,7.17,0.026,70.18,67.71,64.69,65.46,20.48,0.104,19.91,0.09,5.03,0.018,7.31,0.027,66.91,65.76,64.48,65,19.77,0.098,19.07,0.083,4.75,0.014,7.05,0.025
8/22/2023 23:59,866,12.65,0,8.95,94.1,8/22/2023 15:21,65.58,8/22/2023 2:19,79.97,100,8/22/2023 21:17,50.41,8/22/2023 15:27,81,15.95,8/22/2023 4:08,0,8/22/2023 6:26,4.465,163.2,SSE,549.9526,22.86238,0.195,0.231,25.79,,70.88,68.89,62.69,,73.84,70.5,62.88,,69.1,68.32,62.44,71.73,68.71,64.71,65.55,19.23,0.097,18.44,0.08,4.598,0.015,6.892,0.025,75.66,71.68,65.07,66.23,19.78,0.099,19.09,0.085,4.81,0.017,7.07,0.026,69.4,67.42,64.5,65.17,18.44,0.094,17.55,0.076,4.34,0.012,6.69,0.024
8/23/2023 23:59,867,12.67,0,8.95,84.8,8/23/2023 15:24,65.6,8/23/2023 6:57,74.14,100,8/22/2023 23:59,70.48,8/23/2023 16:33,92.9,10.21,8/23/2023 10:35,0,8/23/2023 0:00,2.065,73.38,NE,383.7177,22.87766,0.106,0.112,25.2,,73.03,70.79,62.75,,74.54,71.61,62.88,,71.88,70.41,62.5,74.1,71.29,65.62,67.03,19.32,0.101,19.24,0.09,4.44,0.014,7.125,0.027,75.55,72.32,66.18,67.77,29.49,0.197,34.54,0.217,5.97,0.017,11.78,0.051,72.95,70.62,65.02,66.23,17.82,0.088,16.94,0.072,4.23,0.012,6.56,0.024
8/24/2023 23:59,868,12.67,0,8.95,84.4,8/24/2023 15:30,66.53,8/24/2023 22:52,75.42,100,8/23/2023 23:59,58.73,8/24/2023 16:23,84.5,15.05,8/24/2023 9:49,0,8/23/2023 23:59,3.263,243.1,NNW,554.1534,22.83524,0.166,0.191,25.46,,73.85,71.65,62.82,,75.25,72.35,63.08,,72.72,71.26,62.61,73.31,70.97,66.48,67.81,28.02,0.185,29.43,0.183,6.269,0.023,9.55,0.04,74.63,71.82,66.73,67.99,29.49,0.2,32.69,0.209,6.62,0.026,11.32,0.049,72.5,70.48,66.18,67.68,26.53,0.171,27.25,0.168,5.9,0.017,8.68,0.036
8/25/2023 23:59,869,12.67,0,8.95,82.5,8/25/2023 12:39,59.07,8/25/2023 23:58,71.49,100,8/25/2023 0:03,35.85,8/25/2023 15:13,77.42,18.18,8/25/2023 11:30,0,8/24/2023 23:59,5.077,251.2,NNW,544.4464,22.92048,0.18,0.225,20.82,,73.64,71.93,63.04,,74.78,72.39,63.27,,72.58,71.55,62.75,72.62,70.73,66.82,68.06,25.48,0.158,25.94,0.154,5.68,0.021,8.29,0.034,73.88,71.69,66.93,68.21,26.54,0.171,27.26,0.169,5.95,0.023,8.69,0.036,71.4,70.12,66.66,67.93,24.21,0.143,24.42,0.139,5.41,0.018,7.94,0.032
8/26/2023 23:59,870,12.64,0,8.95,71.45,8/26/2023 13:33,48.66,8/26/2023 23:55,61.8,100,8/26/2023 2:50,58.34,8/26/2023 15:54,83.2,13.41,8/26/2023 9:28,0,8/26/2023 1:53,3.013,96.5,NNE,424.564,23.08996,0.114,0.134,10.72,,71.69,70.97,63.29,,73.66,72.03,63.45,,70.44,70.36,63.1,69.57,68.36,66.66,67.5,23.61,0.134,23.68,0.128,5.304,0.019,7.741,0.031,71.4,70.12,66.92,68.03,24.23,0.143,24.44,0.14,5.5,0.021,7.95,0.032,68.53,67.63,66.29,66.97,22.96,0.126,22.9,0.12,5.14,0.016,7.52,0.029
8/27/2023 23:59,871,12.58,0,8.95,74.21,8/27/2023 15:04,44.8,8/27/2023 4:43,61.2,100,8/26/2023 23:59,54.09,8/27/2023 15:18,80.6,12.74,8/27/2023 12:18,0,8/26/2023 23:59,3.572,130.4,SSE,491.0339,22.90255,0.139,0.166,12.11,,69.34,69.32,63.48,,71.39,70.53,63.68,,67.63,68.54,63.29,67.11,66.1,65.94,66.31,22.33,0.118,22.16,0.111,5.067,0.017,7.426,0.028,69.04,68.04,66.42,67.03,22.97,0.126,22.92,0.12,5.2,0.02,7.6,0.03,65.21,64.87,65.49,65.66,21.61,0.114,21.28,0.104,4.85,0.015,7.23,0.027
8/28/2023 23:59,872,12.63,0,8.95,83.6,8/28/2023 14:10,55.19,8/28/2023 5:44,68.82,100,8/28/2023 4:51,42.33,8/28/2023 15:45,76.89,14.38,8/28/2023 17:07,0,8/28/2023 4:01,3.04,261.2,WNW,529.121,22.4559,0.162,0.192,19.39,,69.72,68.84,63.48,,71.47,69.46,63.69,,68.16,68.33,63.23,68.67,66.77,65.34,65.71,21.03,0.11,20.51,0.098,4.759,0.016,7.098,0.026,70.99,68.23,65.54,65.87,21.62,0.115,21.3,0.105,4.92,0.018,7.24,0.028,66.93,65.78,65.19,65.5,20.23,0.104,19.51,0.091,4.57,0.013,6.93,0.025
8/29/2023 23:59,873,12.62,0,8.95,81.3,8/29/2023 15:31,53.61,8/29/2023 5:48,67.2,100,8/29/2023 2:48,42.95,8/29/2023 13:16,75.93,16.1,8/29/2023 14:01,0,8/29/2023 0:03,3.341,262.1,NNW,523.6065,22.40043,0.162,0.199,17.46,,69.91,68.98,63.47,,71.18,69.47,63.71,,68.39,68.51,63.28,69.36,67.43,65.32,65.89,19.66,0.098,18.86,0.085,4.502,0.015,6.813,0.025,71.27,68.49,65.42,66.06,20.25,0.105,19.54,0.091,4.66,0.017,6.94,0.026,67.58,66.41,65.22,65.7,18.95,0.093,18.02,0.079,4.35,0.013,6.63,0.023
8/30/2023 23:59,874,12.62,0,8.95,77.98,8/30/2023 15:52,52.58,8/30/2023 5:17,65.97,100,8/30/2023 4:12,55.52,8/30/2023 15:07,79.62,18.7,8/30/2023 12:39,0,8/30/2023 0:04,5.384,104.7,ESE,543.8262,22.14397,0.158,0.193,15.28,,69.41,68.68,63.46,,70.86,69.29,63.63,,67.83,68.1,63.29,69.3,67.36,65.3,65.91,18.46,0.088,17.5,0.074,4.298,0.013,6.581,0.024,71.45,68.54,65.43,66.12,18.97,0.093,18.05,0.08,4.41,0.015,6.7,0.024,67.49,66.28,65.18,65.69,17.87,0.084,16.82,0.07,4.17,0.011,6.45,0.023
8/31/2023 23:59,875,12.63,0,8.95,77.59,8/31/2023 16:34,58.39,8/31/2023 5:03,67.91,94.1,8/31/2023 5:05,56.2,8/31/2023 17:02,72.64,27.87,8/31/2023 15:39,0.373,8/31/2023 21:06,10.06,148.3,SSE,394.7407,21.94805,0.152,0.21,17.99,,69.31,68.56,63.43,,70.63,69.02,63.59,,68.32,68.17,63.27,69.83,67.77,65.32,66,17.41,0.08,16.38,0.067,4.1,0.012,6.359,0.022,71.22,68.53,65.42,66.18,17.89,0.085,16.84,0.071,4.25,0.014,6.47,0.023,68.46,66.97,65.25,65.81,16.88,0.076,15.75,0.063,3.95,0.011,6.21,0.021
9/1/2023 23:59,876,12.65,0,8.95,85.8,9/1/2023 15:21,60.09,9/1/2023 6:26,71.67,97.5,9/1/2023 21:35,48.18,9/1/2023 15:34,71.83,17.29,9/1/2023 12:37,0,9/1/2023 18:23,5.808,189.9,S,523.1793,21.63365,0.173,0.215,22.95,,69.22,68.24,63.34,,71.23,68.93,63.54,,67.7,67.74,63.13,70.49,68.09,65.36,66.06,16.35,0.072,15.25,0.059,3.879,0.012,6.14,0.021,72.97,69.7,65.44,66.28,16.89,0.076,15.77,0.064,4.02,0.013,6.23,0.022,68.71,67.08,65.28,65.93,15.81,0.069,14.68,0.056,3.72,0.009,6.04,0.02
9/2/2023 23:59,877,12.66,0,8.95,82.5,9/2/2023 16:17,65.34,9/2/2023 6:15,73.72,99.9,9/2/2023 22:25,56.11,9/2/2023 11:26,78.33,13.64,9/2/2023 15:38,0,9/1/2023 23:59,3.681,156.7,SSE,357.9249,21.27187,0.121,0.148,23.92,,70.76,69.08,63.3,,72.06,69.79,63.5,,69.54,68.71,63.04,71.94,69.39,65.62,66.56,18.15,0.09,17.06,0.075,3.719,0.011,6.01,0.02,73.45,70.37,65.89,66.97,34.35,0.228,32.31,0.203,3.85,0.013,6.38,0.021,70.89,68.8,65.34,66.23,15.2,0.065,14.1,0.051,3.6,0.009,5.92,0.02
9/3/2023 23:59,878,12.66,0,8.95,97.6,9/3/2023 16:28,66.61,9/3/2023 4:16,80.4,92.8,9/3/2023 21:26,23.76,9/3/2023 16:18,66.73,8.79,9/3/2023 1:09,0,9/3/2023 3:47,2.159,226.5,SW,504.9733,21.06838,0.169,0.194,26.31,,71.77,69.73,63.18,,74.31,70.84,63.44,,69.98,69.18,62.85,72.15,69.55,65.96,66.97,27.07,0.176,27.33,0.169,3.659,0.01,6.851,0.023,75.19,71.64,66.13,67.32,30.28,0.203,30.99,0.196,3.74,0.012,7.04,0.024,70.19,68.45,65.82,66.78,24.62,0.156,24.52,0.147,3.56,0.008,6.38,0.02
9/4/2023 23:59,879,12.65,0,8.95,96.2,9/4/2023 15:48,65.09,9/4/2023 6:05,78.22,89,9/4/2023 5:59,31.13,9/4/2023 15:38,63.43,18.7,9/4/2023 12:33,0,9/4/2023 0:10,6.268,158.5,SSE,471.1353,20.96673,0.202,0.271,25.54,,72.97,70.84,63.26,,74.27,71.4,63.48,,71.55,70.44,63.02,73.41,70.93,66.45,67.7,23.11,0.138,22.66,0.129,3.619,0.01,6.703,0.024,75.19,71.92,66.7,67.95,24.63,0.156,24.52,0.148,3.69,0.012,6.84,0.025,71.8,69.97,66.08,67.32,21.26,0.121,20.38,0.108,3.56,0.008,6.52,0.023
9/5/2023 23:59,880,12.66,0.21,9.16,78.75,9/5/2023 12:22,60.48,9/5/2023 23:54,71.94,100,9/5/2023 20:23,63.25,9/5/2023 0:02,82.6,21.16,9/5/2023 8:11,0,9/5/2023 8:39,7.246,221.9,WSW,375.9291,20.52837,0.121,0.145,19.61,,72.91,71.08,63.36,,73.99,71.44,63.54,,71.78,70.65,63.16,73.21,71.02,66.85,68.13,21.45,0.118,20.89,0.106,3.591,0.01,6.464,0.023,74.27,71.84,67,68.25,21.93,0.121,21.55,0.11,3.63,0.011,6.53,0.023,72.28,70.51,66.62,67.92,20.81,0.114,20.06,0.102,3.56,0.008,6.4,0.022
9/6/2023 23:59,881,12.63,0,9.16,67.69,9/6/2023 14:29,45.81,9/6/2023 23:37,58.65,98.8,9/6/2023 23:41,51.49,9/6/2023 15:04,78.6,19.38,9/6/2023 1:25,0,9/6/2023 17:58,6.634,240.5,NNW,324.9753,21.13902,0.095,0.123,8.84,,70.15,69.97,63.51,,73.08,71.28,63.65,,68.54,68.74,63.35,68.65,67.79,66.73,67.56,20.97,0.107,20.59,0.1,3.572,0.01,6.315,0.022,72.28,70.71,67.02,68.23,21.74,0.117,21.55,0.109,3.62,0.011,6.41,0.023,66.68,66.14,66.23,66.67,20.16,0.097,19.58,0.092,3.5,0.008,6.22,0.021
9/7/2023 23:59,882,12.56,0,9.16,71.91,9/7/2023 15:38,37.15,9/7/2023 5:21,55.93,100,9/7/2023 2:19,31.93,9/7/2023 15:13,73.95,9.99,9/7/2023 13:00,0,9/6/2023 23:59,1.733,117.2,ESE,528.7137,21.12515,0.129,0.146,10.95,,66.13,67.14,63.56,,68.6,68.85,63.78,,64.05,66.18,63.34,64.68,63.93,65.49,65.53,19.54,0.091,18.91,0.085,3.517,0.009,6.158,0.021,66.78,66.18,66.29,66.68,20.17,0.097,19.66,0.093,3.59,0.011,6.24,0.022,62.34,62.45,64.81,64.65,18.73,0.087,17.95,0.079,3.45,0.008,6.05,0.02
9/8/2023 23:59,883,12.59,0,9.16,79.16,9/8/2023 15:28,44.53,9/8/2023 4:58,61.34,100,9/8/2023 2:09,39.35,9/8/2023 16:01,75.09,13.94,9/8/2023 11:36,0,9/7/2023 23:59,3.507,129.2,SSE,483.8111,20.60774,0.137,0.171,14.58,,65.86,66.12,63.55,,67.52,66.76,63.77,,64.11,65.51,63.33,65.23,63.75,64.42,64.31,18.21,0.082,17.34,0.074,3.463,0.009,6.012,0.02,67.98,65.39,64.86,64.74,18.75,0.087,17.99,0.08,3.51,0.011,6.07,0.02,62.85,62.42,64.09,63.9,17.5,0.079,16.53,0.07,3.4,0.008,5.94,0.019
9/9/2023 23:59,884,12.62,0.02,9.18,68.63,9/9/2023 16:39,50.07,9/9/2023 5:40,60.27,100,9/9/2023 5:46,73.96,9/9/2023 17:17,90.4,12.37,9/9/2023 13:13,0,9/8/2023 23:59,2.578,223.8,NNW,148.3315,20.08644,0.037,0.043,9.35,,65.73,65.91,63.45,,67.32,66.46,63.63,,64.97,65.42,63.22,65.72,64.26,64.04,64.13,17.24,0.075,16.38,0.068,3.436,0.009,5.93,0.019,67.31,65.35,64.18,64.34,17.51,0.079,16.55,0.071,3.51,0.011,5.96,0.02,64.72,63.63,63.89,63.92,16.99,0.073,16.21,0.066,3.39,0.008,5.87,0.018
9/10/2023 23:59,885,12.56,0,9.18,72.09,9/10/2023 13:52,46.63,9/10/2023 6:09,58.34,98.6,9/10/2023 6:17,32,9/10/2023 13:31,70.12,18.7,9/10/2023 14:34,0,9/10/2023 0:11,3.192,127.8,N,485.0694,20.52515,0.136,0.171,11.04,,64.41,64.85,63.2,,65.62,65.58,63.42,,63.05,64.34,62.92,64.94,63.4,63.64,63.64,16.59,0.069,15.78,0.063,3.404,0.009,5.846,0.019,66.91,64.34,63.9,64.05,17.01,0.073,16.24,0.067,3.46,0.011,5.9,0.02,63.18,62.37,63.4,63.31,16.06,0.065,15.21,0.059,3.35,0.007,5.76,0.018
9/11/2023 23:59,886,12.67,0,9.18,71.72,9/11/2023 14:06,44.01,9/11/2023 2:23,57.37,100,9/11/2023 5:45,39.93,9/11/2023 17:00,76.17,13.26,9/11/2023 16:53,0,9/11/2023 0:00,2.148,203.4,NW,305.8461,20.12841,0.085,0.105,10.86,,63.43,64.09,63.05,,65.03,64.85,63.26,,62.18,63.5,62.75,64.05,62.67,63.18,63.12,15.73,0.062,14.87,0.056,3.352,0.009,5.753,0.018,65.84,64.1,63.45,63.52,16.07,0.066,15.22,0.06,3.41,0.01,5.78,0.019,62.36,61.66,62.9,62.72,15.34,0.061,14.48,0.054,3.29,0.007,5.71,0.017
9/12/2023 23:59,887,12.65,0,9.18,65.82,9/12/2023 15:30,44.7,9/12/2023 23:58,53.7,100,9/12/2023 1:35,39.92,9/12/2023 15:57,78.8,15.57,9/12/2023 14:46,0,9/11/2023 23:59,3.392,148.6,NNE,491.3367,20.10954,0.108,0.128,7.91,,63.33,63.61,62.78,,64.56,64.08,63.05,,61.94,63.14,62.52,63.94,62.42,62.75,62.68,15.1,0.058,14.25,0.052,3.318,0.008,5.672,0.017,65.54,63.42,62.94,62.97,15.36,0.061,14.51,0.055,3.35,0.009,5.73,0.018,62.42,61.45,62.56,62.38,14.75,0.056,13.9,0.05,3.3,0.007,5.6,0.017
9/13/2023 23:59,888,12.6,0,9.18,66.91,9/13/2023 15:47,35.88,9/13/2023 3:22,52.42,100,9/13/2023 1:57,38.47,9/13/2023 13:45,71.26,17.36,9/13/2023 12:32,0,9/13/2023 0:00,4.936,108.4,ESE,498.9807,19.95008,0.129,0.165,8.45,,62.3,63.02,62.56,,64.1,63.77,62.77,,60.85,62.43,62.31,62.72,61.36,62.28,62.12,14.52,0.053,13.69,0.048,3.294,0.008,5.581,0.017,64.98,62.92,62.57,62.59,14.77,0.056,13.98,0.051,3.35,0.009,5.62,0.017,60.53,60.04,61.99,61.63,14.23,0.051,13.38,0.046,3.24,0.007,5.49,0.016
9/14/2023 23:59,889,12.62,0.03,9.21,81.2,9/14/2023 14:46,41.9,9/14/2023 5:26,61.54,97.3,9/14/2023 23:55,43.29,9/14/2023 14:47,74.64,24.14,9/14/2023 12:23,0,9/14/2023 2:21,6.389,178.8,S,328.7989,19.29638,0.123,0.167,15.6,,62.11,62.55,62.31,,63.53,62.99,62.55,,60.56,62.02,62.05,63.3,61.52,61.85,61.69,14.03,0.05,13.21,0.045,3.236,0.008,5.474,0.016,65.27,62.76,62.02,61.93,14.25,0.052,13.41,0.047,3.29,0.009,5.55,0.017,61.1,60.28,61.69,61.41,13.89,0.048,13.01,0.043,3.19,0.006,5.42,0.016
9/15/2023 23:59,890,12.63,0,9.21,73.27,9/15/2023 12:42,46.82,9/15/2023 23:42,62.23,100,9/15/2023 3:50,31.39,9/15/2023 15:08,70.31,18.48,9/15/2023 12:30,0,9/15/2023 5:42,4.472,260.3,W,454.2578,19.42517,0.146,0.193,11.63,,63.48,63.02,62.04,,64.55,63.43,62.29,,62.62,62.76,61.76,64.62,62.58,61.81,61.87,14.63,0.05,17.58,0.076,3.209,0.008,5.436,0.016,65.5,62.9,61.85,62.01,17.69,0.055,27.3,0.152,3.23,0.009,5.45,0.016,63.41,62.19,61.71,61.65,13.7,0.048,12.87,0.043,3.19,0.007,5.43,0.016
9/16/2023 23:59,891,12.65,0,9.21,68.02,9/16/2023 13:23,42.76,9/16/2023 3:00,55.48,98.9,9/16/2023 3:21,49.47,9/16/2023 14:51,79.68,15.72,9/16/2023 12:42,0,9/15/2023 23:59,3.431,238.8,NNW,343.4507,19.00923,0.094,0.118,9.01,,62.53,62.8,61.86,,64,63.46,62.09,,61.2,62.29,61.64,61.71,60.52,61.55,61.46,18.78,0.064,24.89,0.129,3.211,0.008,5.412,0.016,63.41,62.19,61.86,62.03,19.25,0.071,26.47,0.145,3.24,0.009,5.45,0.016,60.51,59.64,61.25,61,17.68,0.055,23.7,0.12,3.18,0.006,5.37,0.015
9/17/2023 23:59,892,12.59,0,9.21,71.32,9/17/2023 15:25,40.6,9/17/2023 5:12,54.97,100,9/17/2023 2:43,41.21,9/17/2023 15:42,77.93,10.81,9/17/2023 16:48,0,9/17/2023 0:02,1.617,212.8,WNW,472.2944,18.82376,0.117,0.133,10.66,,61.82,62.19,61.63,,63.57,62.89,61.87,,59.93,61.53,61.36,60.33,59.11,60.84,60.49,19.24,0.072,22.91,0.11,3.215,0.008,5.384,0.016,62.66,60.44,61.27,61.1,19.33,0.077,23.78,0.12,3.24,0.009,5.39,0.016,58.11,57.74,60.52,60.03,19.07,0.069,22.07,0.106,3.19,0.006,5.37,0.015
9/18/2023 23:59,893,12.62,0,9.21,76.41,9/18/2023 14:21,44.87,9/18/2023 5:56,62,95.8,9/18/2023 6:02,36.7,9/18/2023 14:23,63.63,21.01,9/18/2023 13:34,0,9/18/2023 5:35,7.511,136.3,SE,413.9886,18.6122,0.156,0.215,13.2,,61.92,62.12,61.48,,63.26,62.58,61.68,,60.49,61.64,61.3,61.12,59.46,60.34,60.03,18.87,0.074,21.39,0.1,3.196,0.007,5.388,0.015,63.55,60.93,60.56,60.32,19.08,0.077,22.09,0.106,3.24,0.009,5.4,0.016,59.05,58.26,60.17,59.79,18.56,0.071,20.63,0.096,3.14,0.006,5.38,0.015
9/19/2023 23:59,894,12.64,0,9.21,84.5,9/19/2023 15:15,55.36,9/19/2023 5:54,68.44,80.2,9/19/2023 23:30,38.17,9/19/2023 15:17,62.18,23.47,9/19/2023 6:33,0,9/19/2023 0:09,6.426,143.5,SE,389.4939,18.14433,0.153,0.205,19.93,,63.04,62.47,61.28,,65.01,63.26,61.5,,61.65,62.09,61.06,63.55,61.17,60.35,60.32,18.33,0.075,20.05,0.092,3.182,0.008,5.386,0.015,66.29,63.24,60.52,60.78,18.57,0.078,20.64,0.096,3.24,0.009,5.4,0.016,61.5,60.03,60.22,59.95,18.04,0.072,19.45,0.089,3.13,0.007,5.38,0.015
9/20/2023 23:59,895,12.64,0,9.21,83.4,9/20/2023 15:58,54.85,9/20/2023 5:33,68.09,98.5,9/20/2023 5:45,42.73,9/20/2023 16:26,72.23,16.69,9/20/2023 13:48,0,9/20/2023 0:25,4.451,160,SSE,404.7376,17.7691,0.129,0.165,19.13,,64.68,63.52,61.1,,66.43,64.36,61.33,,63.2,63.14,60.84,65.95,63.33,60.87,61.27,17.85,0.075,19.11,0.087,3.213,0.008,5.382,0.016,68.45,65.08,61.19,61.81,18.06,0.077,19.47,0.091,3.24,0.009,5.39,0.016,63.97,62.3,60.5,60.75,17.61,0.072,18.69,0.085,3.19,0.006,5.37,0.015
9/21/2023 23:59,896,12.64,0,9.21,79.52,9/21/2023 15:13,55.53,9/21/2023 4:47,66.93,99.9,9/21/2023 5:05,40.06,9/21/2023 16:05,69.4,19.82,9/21/2023 13:56,0,9/21/2023 3:44,4.764,133.1,SE,353.2365,17.72114,0.123,0.166,17.52,,65.36,64.3,61.01,,66.38,64.76,61.22,,64.21,63.95,60.79,67.01,64.55,61.54,62.24,17.37,0.073,18.35,0.083,3.21,0.008,5.377,0.016,68.75,65.56,61.82,62.58,17.62,0.076,18.7,0.086,3.23,0.009,5.39,0.016,65.47,63.66,61.18,61.8,17.14,0.071,17.94,0.08,3.19,0.007,5.37,0.015
9/22/2023 23:59,897,12.62,0,9.21,72.43,9/22/2023 15:10,51.74,9/22/2023 4:16,62.78,98.8,9/22/2023 4:28,59.46,9/22/2023 15:16,80.2,17.14,9/22/2023 14:57,0,9/22/2023 1:54,3.423,77.82,E,164.1863,17.42041,0.055,0.073,12.08,,64.55,64.18,61,,66.12,64.76,61.15,,63.52,63.76,60.86,66.15,64.18,61.97,62.65,16.97,0.07,17.82,0.078,3.206,0.008,5.378,0.016,67.61,65.42,62.04,62.8,17.16,0.072,17.97,0.081,3.23,0.009,5.44,0.017,65,63.4,61.8,62.45,16.81,0.068,17.68,0.077,3.18,0.007,5.36,0.016
9/23/2023 23:59,898,12.62,0.74,9.95,71.05,9/23/2023 13:32,59.06,9/22/2023 23:59,64.69,100,9/23/2023 5:27,71.33,9/23/2023 13:32,91.2,21.09,9/23/2023 18:31,0,9/23/2023 0:03,5.887,97.9,E,123.1004,17.05163,0.044,0.057,14.97,,64.32,63.84,61,,64.89,64.07,61.12,,63.83,63.57,60.83,66.12,64.03,62.03,62.59,18.69,0.089,20.38,0.1,3.204,0.008,5.375,0.016,66.85,64.47,62.11,62.7,26.5,0.178,31.79,0.199,3.23,0.009,5.38,0.017,65.55,63.65,61.95,62.44,16.75,0.068,17.55,0.075,3.18,0.007,5.36,0.016
9/24/2023 23:59,899,12.58,0.19,10.14,63.67,9/24/2023 13:10,56.78,9/24/2023 7:07,59.75,100,9/24/2023 1:16,77.96,9/24/2023 12:57,95.8,14.98,9/24/2023 13:17,0,9/24/2023 21:29,5.201,152.1,SSE,162.8717,17.0042,0.042,0.05,10.22,,64.11,63.75,60.96,,64.78,64.04,61.08,,63.65,63.5,60.82,65.12,63.58,62.11,62.64,26.89,0.181,28.76,0.172,3.205,0.008,5.38,0.016,66.28,64.4,62.18,62.79,28.83,0.202,30.83,0.189,3.23,0.009,5.44,0.017,64.38,63.04,62.03,62.46,25.76,0.169,27.11,0.156,3.18,0.007,5.36,0.016
9/25/2023 23:59,900,12.57,0.24,10.38,68.19,9/25/2023 12:54,55.77,9/25/2023 8:04,59.92,100,9/24/2023 23:59,59.36,9/25/2023 13:07,93,14.23,9/25/2023 14:44,0,9/25/2023 0:13,3.269,165.4,N,218.8598,16.79974,0.059,0.069,11.98,,63.42,63.22,60.9,,64.25,63.64,61.06,,62.51,62.79,60.64,63.95,62.5,61.89,62.19,27.76,0.186,29.2,0.174,3.205,0.008,5.439,0.016,64.44,63.05,62.07,62.5,29.24,0.204,31.1,0.189,3.23,0.009,5.45,0.017,63.36,62.09,61.71,61.95,26.59,0.174,27.65,0.16,3.18,0.007,5.43,0.015
9/26/2023 23:59,901,12.68,0,10.38,69.13,9/26/2023 13:17,58.04,9/26/2023 3:13,62.13,100,9/26/2023 3:14,62.19,9/26/2023 14:31,85.4,13.41,9/26/2023 18:43,0,9/26/2023 0:57,4,62.83,ENE,172.6973,16.58619,0.059,0.074,13.58,,63.62,63.24,60.86,,64.35,63.5,61,,62.85,62.96,60.72,64.04,62.4,61.62,61.86,27.52,0.181,28.75,0.17,3.206,0.008,5.468,0.016,64.98,62.93,61.73,62.07,28.59,0.194,30.17,0.182,3.24,0.009,5.51,0.017,63.29,61.97,61.51,61.69,26.68,0.171,27.71,0.162,3.19,0.006,5.42,0.015
9/27/2023 23:59,902,12.61,0,10.38,68.47,9/27/2023 16:22,54.26,9/27/2023 3:43,60.61,100,9/27/2023 2:32,71.92,9/27/2023 15:37,89.7,12,9/27/2023 9:39,0,9/27/2023 0:11,3.443,85.2,E,163.2552,16.33732,0.046,0.057,11.36,,63.3,63.08,60.79,,64.08,63.48,60.94,,62.52,62.78,60.6,63.98,62.39,61.51,61.79,26.15,0.164,27.06,0.155,3.205,0.008,5.596,0.016,64.8,62.86,61.59,61.93,26.69,0.171,27.72,0.162,3.24,0.009,5.69,0.017,63.2,61.91,61.42,61.66,25.69,0.158,26.51,0.151,3.18,0.007,5.5,0.016
